names,lat,lon,years,sea_level_change
EDEN,-37.07,149.91,2040,180
EDEN,-37.07,149.91,2050,262
EDEN,-37.07,149.91,2060,347
EDEN,-37.07,149.91,2070,454
EDEN,-37.07,149.91,2080,571
EDEN,-37.07,149.91,2090,706
EDEN,-37.07,149.91,2100,845
EDEN,-37.07,149.91,2110,956
EDEN,-37.07,149.91,2120,1090
EDEN,-37.07,149.91,2130,1220
EDEN,-37.07,149.91,2140,1340
EDEN,-37.07,149.91,2150,1456
ENEWETOK,11.37,162.35,2020,52
ENEWETOK,11.37,162.35,2030,103
ENEWETOK,11.37,162.35,2040,168
ENEWETOK,11.37,162.35,2050,248
ENEWETOK,11.37,162.35,2060,333
ENEWETOK,11.37,162.35,2070,436
ENEWETOK,11.37,162.35,2080,556
ENEWETOK,11.37,162.35,2090,692
